#chr	start	end	gene_id	strand	gene_name
chr10	119571801	119597028	ENSG00000151923	-	TIAL1
chr10	119726041	119829146	ENSG00000198825	+	INPP5F
chr10	119892729	119944656	ENSG00000107651	+	SEC23IP
chr10	120457226	120592064	ENSG00000203805	+	PLPP4
chr10	121478331	121598457	ENSG00000066468	-	FGFR2
chr10	121989162	122254544	ENSG00000138162	+	TACC2
chr10	122271295	122338158	ENSG00000138152	+	BTBD16
chr10	122374695	122442601	ENSG00000107679	+	PLEKHA1
chr10	122458550	122514906	ENSG00000166033	+	HTRA1
chr10	122849077	122879640	ENSG00000213185	-	FAM24B
chr10	123008978	123058289	ENSG00000196177	+	ACADSB
chr10	124007667	124093597	ENSG00000182022	-	CHST15
chr10	124461822	124617887	ENSG00000107902	+	LHPP
chr10	124619291	124744377	ENSG00000189319	-	FAM53B
chr10	124942122	124988188	ENSG00000019995	+	ZRANB1
chr10	124984316	125161169	ENSG00000175029	-	CTBP2
chr10	125823545	125853694	ENSG00000107949	+	BCCIP
chr10	126012380	126388454	ENSG00000148848	-	ADAM12
chr10	126424996	126798707	ENSG00000154493	-	C10orf90
chr10	126905408	127452516	ENSG00000150760	+	DOCK1
chr10	127877840	127892940	ENSG00000180745	-	CLRN3
chr10	129467189	129770982	ENSG00000170430	+	MGMT
chr10	130136390	130184520	ENSG00000108010	+	GLRX3
chr10	131901007	131959833	ENSG00000175470	+	PPP2R2D
chr10	131966454	131982012	ENSG00000176171	-	BNIP3
chr10	132036335	132184857	ENSG00000188385	+	JAKMIP3
chr10	132207491	132331846	ENSG00000165752	-	STK32C
chr10	132537786	132783479	ENSG00000068383	+	INPP5A
chr10	132808391	132942822	ENSG00000171811	-	CFAP46
chr10	133070928	133131674	ENSG00000197177	+	ADGRA1
chr10	133160218	133226411	ENSG00000171798	+	KNDC1
chr10	133262419	133276867	ENSG00000151651	-	ADAM8
chr10	133278634	133312336	ENSG00000130640	-	TUBGCP2
chr10	133553900	133569834	ENSG00000171772	-	SYCE1
chr12	66766	178454	ENSG00000120645	+	IQSEC3
chr12	389272	442641	ENSG00000120647	+	CCDC77
chr12	752578	911451	ENSG00000060237	+	WNK1
chr12	990508	1495932	ENSG00000082805	+	ERC1
chr12	1529890	1647211	ENSG00000111186	+	WNT5B
chr12	1791962	1918651	ENSG00000151062	-	CACNA2D4
chr12	1946052	2004534	ENSG00000151065	-	DCP1B
chr12	1970785	2697949	ENSG00000151067	+	CACNA1C
chr12	2794969	2805422	ENSG00000004478	+	FKBP4
chr12	2877222	2941137	ENSG00000078246	+	TULP3
chr12	3077354	3286563	ENSG00000011105	+	TSPAN9
chr12	3791046	3873447	ENSG00000111224	-	PARP11
chr12	4269770	4305352	ENSG00000118971	+	CCND2
chr12	4307762	4360027	ENSG00000078237	+	TIGAR
chr12	4487734	4538507	ENSG00000047621	-	C12orf4
chr12	4649100	4774183	ENSG00000255639	+	AC005833.1
chr12	5948876	6124769	ENSG00000110799	-	VWF
chr12	6375044	6391565	ENSG00000111321	+	LTBR
chr12	6451689	6466516	ENSG00000139192	+	TAPBPL
chr12	6462236	6470676	ENSG00000139190	-	VAMP1
chr12	6534516	6538373	ENSG00000111640	+	GAPDH
chr12	6556885	6607366	ENSG00000285238	-	AC006064.6
chr12	6666476	6689509	ENSG00000126746	-	ZNF384
chr12	6724013	6731874	ENSG00000111652	+	COPS7A
chr12	6765515	6770951	ENSG00000159335	+	PTMS
chr12	6828406	6839846	ENSG00000110811	+	P3H3
chr12	6852147	6866631	ENSG00000111667	+	USP5
chr12	6870934	6889357	ENSG00000111671	-	SPSB2
chr12	6924462	6942320	ENSG00000111676	+	ATN1
chr12	6943432	6946002	ENSG00000111678	+	C12orf57
chr12	6946467	6961315	ENSG00000111679	+	PTPN6
chr12	6965326	6970779	ENSG00000215021	-	PHB2
chr12	6970912	6997427	ENSG00000126749	+	EMG1
chr12	6988258	7071031	ENSG00000182326	+	C1S
chr12	7089586	7109237	ENSG00000139178	-	C1RL
chr12	7346684	7479896	ENSG00000177675	-	CD163L1
chr12	7812511	7891147	ENSG00000173262	-	SLC2A14
chr12	8123616	8138606	ENSG00000111729	+	CLEC4A
chr12	8681690	8783094	ENSG00000166532	+	RIMKLB
chr12	8913895	8941466	ENSG00000111752	+	PHC1
chr12	8940360	8949760	ENSG00000003056	-	M6PR
chr12	9664968	9699552	ENSG00000069493	+	CLEC2D
chr12	10010626	10018795	ENSG00000256660	+	CLEC12B
chr12	10372352	10391873	ENSG00000213809	-	KLRK1
chr12	10372352	10410145	ENSG00000255819	-	KLRC4-KLRK1
chr12	10407381	10409756	ENSG00000183542	-	KLRC4
chr12	10412311	10436000	ENSG00000255641	-	AC068775.1
chr12	10412314	10420594	ENSG00000205810	-	KLRC3
chr12	10426853	10442299	ENSG00000205809	-	KLRC2
chr12	10618922	10674317	ENSG00000060140	-	STYK1
chr12	10699088	10723322	ENSG00000060138	-	YBX3
chr12	10824959	11171607	ENSG00000231887	-	PRH1
chr12	10929235	10934844	ENSG00000134551	+	PRH2
chr12	10996494	10997874	ENSG00000255837	-	TAS2R20
chr12	11091286	11092312	ENSG00000255374	-	TAS2R43
chr12	11351822	11395565	ENSG00000251655	-	PRB1
chr12	11391539	11501040	ENSG00000121335	-	PRB2
chr12	12049843	12211083	ENSG00000121380	+	BCL2L14
chr12	12116024	12267043	ENSG00000070018	-	LRP6
chr12	12357077	12471232	ENSG00000165714	+	BORCS5
chr12	12715057	12722368	ENSG00000111276	+	CDKN1B
chr12	14365631	14502934	ENSG00000171681	+	ATF7IP
chr12	14503660	14567882	ENSG00000121316	-	PLBD1
chr12	15882386	15903477	ENSG00000023734	+	STRAP
chr12	16548371	16610593	ENSG00000048540	-	LMO3
chr12	19404044	19720800	ENSG00000139154	+	AEBP2
chr12	20368536	20688582	ENSG00000172572	+	PDE3A
chr12	20695331	20753385	ENSG00000139155	+	SLCO1C1
chr12	21264599	21419593	ENSG00000084453	-	SLCO1A2
chr12	21468909	21501668	ENSG00000004700	-	RECQL
chr12	21797388	21942528	ENSG00000069431	-	ABCC9
chr12	23529503	24562543	ENSG00000134532	-	SOX5
chr12	24810023	24949100	ENSG00000060982	-	BCAT1
chr12	25004341	25108333	ENSG00000118308	+	IRAG2
chr12	25108288	25195161	ENSG00000118307	-	CFAP94
chr12	25959028	26079891	ENSG00000123094	+	RASSF8
chr12	26335351	26833193	ENSG00000123104	-	ITPR2
chr12	26938469	26966649	ENSG00000111790	+	FGFR1OP2
chr12	27523430	27695563	ENSG00000110841	+	PPFIBP1
chr12	30628987	30695868	ENSG00000133704	-	IPO8
chr12	30709551	30754950	ENSG00000110888	-	CAPRIN2
chr12	32106834	32383632	ENSG00000151746	+	BICD1
chr12	32399557	32646049	ENSG00000139132	+	FGD4
chr12	32727489	32755896	ENSG00000139131	-	YARS2
chr12	38316761	38329720	ENSG00000175548	+	ALG10B
chr12	39755024	40106088	ENSG00000151229	-	SLC2A13
chr12	40196743	40369284	ENSG00000188906	+	LRRK2
chr12	43353865	43552202	ENSG00000173157	-	ADAMTS20
chr12	43793722	43806327	ENSG00000151239	-	TWF1
chr12	43836080	44389761	ENSG00000139173	+	TMEM117
chr12	44508274	44921847	ENSG00000184613	-	NELL2
chr12	47075706	47079958	ENSG00000139211	-	AMIGO2
chr12	47079602	47236661	ENSG00000179715	+	PCED1B
chr12	47661248	47706029	ENSG00000005175	-	RPAP3
chr12	47782721	47833131	ENSG00000061273	-	HDAC7
chr12	48337179	48351413	ENSG00000167528	-	ZNF641
chr12	48688457	48716997	ENSG00000129315	-	CCNT1
chr12	48814431	48828940	ENSG00000167535	+	CACNB3
chr12	48829755	48852841	ENSG00000174243	-	DDX23
chr12	49018977	49060793	ENSG00000167548	-	KMT2D
chr12	49293251	49298685	ENSG00000135406	+	PRPH
chr12	49346887	49357545	ENSG00000178401	+	DNAJC22
chr12	49366583	49527424	ENSG00000123352	+	SPATS2
chr12	49539029	49558336	ENSG00000135519	+	KCNH3
chr12	49556543	49568144	ENSG00000187778	-	MCRS1
chr12	49636498	49708164	ENSG00000161791	-	FMNL3
chr12	50085199	50100706	ENSG00000066117	+	SMARCD1
chr12	50129288	50167532	ENSG00000139624	-	CERS5
chr12	50175787	50283545	ENSG00000050405	-	LIMA1
chr12	50392382	50480003	ENSG00000161813	+	LARP4
chr12	50504984	50748656	ENSG00000066084	+	DIP2B
chr12	50953921	50970505	ENSG00000214511	+	HIGD1C
chr12	50979400	51028565	ENSG00000110911	-	SLC11A2
chr12	51186935	51217707	ENSG00000184271	-	POU6F1
chr12	51238723	51271361	ENSG00000183283	+	DAZAP2
chr12	51351246	51392866	ENSG00000139629	-	GALNT6
chr12	51391316	51515762	ENSG00000050438	+	SLC4A8
chr12	51590265	51812863	ENSG00000196876	+	SCN8A
chr12	52022831	52059506	ENSG00000123358	+	NR4A1
chr12	52249299	52309162	ENSG00000170442	+	KRT86
chr12	52285912	52291533	ENSG00000205426	-	KRT81
chr12	52514574	52520529	ENSG00000186081	-	KRT5
chr12	53046968	53064378	ENSG00000111077	+	TNS2
chr12	53064315	53079403	ENSG00000167778	-	SPRYD3
chr12	53380175	53416445	ENSG00000185591	+	SP1
chr12	53452101	53481161	ENSG00000197111	+	PCBP2
chr12	53479668	53500062	ENSG00000139625	-	MAP3K12
chr12	53632725	53677407	ENSG00000135390	-	ATP5MC2
chr12	54121276	54189007	ENSG00000123415	-	SMUG1
chr12	54497751	54548242	ENSG00000123338	+	NCKAP1L
chr12	54830517	54896007	ENSG00000172551	+	MUCL1
chr12	55681677	55684610	ENSG00000170439	+	METTL7B
chr12	55684567	55716042	ENSG00000135424	-	ITGA7
chr12	55757274	55827545	ENSG00000257390	-	AC023055.1
chr12	55927318	55954026	ENSG00000065357	+	DGKA
chr12	55973912	55996682	ENSG00000111540	+	RAB5B
chr12	55997179	56006640	ENSG00000139531	+	SUOX
chr12	56041350	56044696	ENSG00000197728	+	RPS26
chr12	56076798	56103504	ENSG00000065361	+	ERBB3
chr12	56118249	56144673	ENSG00000139641	+	ESYT1
chr12	56237806	56258383	ENSG00000139645	-	ANKRD52
chr12	56449501	56469152	ENSG00000135517	-	MIP
chr12	56468577	56479707	ENSG00000176422	+	SPRYD4
chr12	56470943	56488413	ENSG00000135423	-	GLS2
chr12	56521819	56596192	ENSG00000076067	+	RBMS2
chr12	56595595	56636815	ENSG00000076108	-	BAZ2A
chr12	56731295	56752373	ENSG00000198056	-	PRIM1
chr12	57095407	57132138	ENSG00000166888	-	STAT6
chr12	57128482	57213360	ENSG00000123384	+	LRP1
chr12	57459784	57472267	ENSG00000111087	+	GLI1
chr12	57472263	57488813	ENSG00000123329	-	ARHGAP9
chr12	57615279	57626124	ENSG00000287908	+	AC025165.6
chr12	57623408	57633238	ENSG00000135454	-	B4GALNT1
chr12	57772659	57797553	ENSG00000257921	+	AC025165.3
chr12	57782760	57808070	ENSG00000123297	+	TSFM
chr12	57906038	57959147	ENSG00000166896	+	ATP23
chr12	58872148	58920503	ENSG00000139263	-	LRIG3
chr12	61708258	62279149	ENSG00000198673	-	TAFA2
chr12	62260337	62417430	ENSG00000135655	+	USP15
chr12	62466816	62600475	ENSG00000061987	+	MON2
chr12	63142758	63151200	ENSG00000166148	-	AVPR1A
chr12	63558912	63668848	ENSG00000177990	-	DPY19L2
chr12	63844699	64162216	ENSG00000196935	+	SRGAP1
chr12	64264761	64390757	ENSG00000185306	-	C12orf56
chr12	64759495	64977508	ENSG00000288591	+	AC078815.1
chr12	65050625	65121304	ENSG00000156076	-	WIF1
chr12	65169582	65248354	ENSG00000174106	+	LEMD3
chr12	67269357	67319952	ENSG00000111530	+	CAND1
chr12	68686950	68745808	ENSG00000111581	+	NUP107
chr12	68842196	68971569	ENSG00000135678	-	CPM
chr12	69239568	69274357	ENSG00000111605	+	CPSF6
chr12	69470348	69579792	ENSG00000166225	+	FRS2
chr12	69738859	69823203	ENSG00000127328	+	RAB3IP
chr12	69825226	69959096	ENSG00000166268	+	MYRFL
chr12	70243001	70354992	ENSG00000111596	+	CNOT2
chr12	70366289	70434291	ENSG00000135643	+	KCNMB4
chr12	70515869	70637428	ENSG00000127329	-	PTPRB
chr12	71439797	71586309	ENSG00000139292	+	LGR5
chr12	71609598	71667724	ENSG00000133858	-	ZFC3H1
chr12	71664300	71680643	ENSG00000173451	+	THAP2
chr12	71839706	71927247	ENSG00000121749	+	TBC1D15
chr12	72087265	72670757	ENSG00000072657	+	TRHDE
chr12	75275978	75390927	ENSG00000180881	-	CAPS2
chr12	75334669	75370559	ENSG00000173401	+	GLIPR1L1
chr12	75391088	75432687	ENSG00000180481	+	GLIPR1L2
chr12	75480752	75503862	ENSG00000139278	+	GLIPR1
chr12	76036584	76084734	ENSG00000187109	-	NAP1L1
chr12	76351796	76559808	ENSG00000091039	-	OSBPL8
chr12	76858708	76879022	ENSG00000175183	-	CSRP2
chr12	77021247	77065568	ENSG00000165891	-	E2F7
chr12	77324640	78213009	ENSG00000067798	+	NAV3
chr12	79773562	79935459	ENSG00000058272	-	PPP1R12A
chr12	80099536	80380879	ENSG00000165899	+	OTOGL
chr12	82358527	82479238	ENSG00000127720	+	METTL25
chr12	82686905	83134869	ENSG00000179104	+	TMTC2
chr12	85036350	85264456	ENSG00000133640	+	LRRIQ1
chr12	88049015	88142098	ENSG00000198707	-	CEP290
chr12	88142295	88199886	ENSG00000139324	+	TMTC3
chr12	92770636	92929330	ENSG00000102189	-	EEA1
chr12	93377882	93408145	ENSG00000173598	+	NUDT4
chr12	93467513	93516213	ENSG00000198015	+	MRPL42
chr12	94148576	94307674	ENSG00000136040	+	PLXNC1
chr12	94306448	94459987	ENSG00000173588	-	CEP83
chr12	94897054	95003747	ENSG00000184752	-	NDUFA12
chr12	95076748	95217481	ENSG00000180263	-	FGD6
chr12	95217745	95302798	ENSG00000028203	+	VEZT
chr12	95657806	95791151	ENSG00000074527	-	NTN4
chr12	96278260	96400479	ENSG00000059758	-	CDK17
chr12	96489574	96875554	ENSG00000188596	+	CFAP54
chr12	98515578	98550350	ENSG00000120802	+	TMPO
chr12	98593590	98606378	ENSG00000075415	+	SLC25A3
chr12	98726456	99984653	ENSG00000185046	-	ANKS1B
chr12	100028454	100142873	ENSG00000111647	-	UHRF1BP1L
chr12	101155492	101210237	ENSG00000256870	-	SLC5A8
chr12	101280104	101386617	ENSG00000120800	+	UTP20
chr12	101393115	101407771	ENSG00000120805	-	ARL1
chr12	101696946	101744139	ENSG00000111666	+	CHPT1
chr12	101745498	101830958	ENSG00000111670	-	GNPTAB
chr12	101877579	102012129	ENSG00000136048	+	DRAM1
chr12	102012839	102062148	ENSG00000120860	-	WASHC3
chr12	102120182	102197519	ENSG00000185480	+	PARPBP
chr12	102836888	102958409	ENSG00000171759	-	PAH
chr12	103237590	103495977	ENSG00000179088	-	C12orf42
chr12	103940762	103965707	ENSG00000204954	-	C12orf73
chr12	104064530	104106523	ENSG00000111727	+	HCFC2
chr12	104802552	104958743	ENSG00000136052	-	SLC41A2
chr12	104986315	105074196	ENSG00000151131	+	C12orf45
chr12	105019789	105107642	ENSG00000136010	-	ALDH1L2
chr12	105107323	105169129	ENSG00000136051	+	WASHC4
chr12	105173296	105236202	ENSG00000136044	-	APPL2
chr12	106583003	106762802	ENSG00000111783	+	RFX4
chr12	106955718	106978777	ENSG00000151135	+	TMEM263
chr12	107685798	107713161	ENSG00000136045	+	PWP1
chr12	108522213	108561399	ENSG00000075856	-	SART3
chr12	108562595	108569367	ENSG00000136003	+	ISCU
chr12	108907740	109021067	ENSG00000166111	-	SVOP
chr12	109097596	109110991	ENSG00000076248	+	UNG
chr12	109116594	109268225	ENSG00000076555	+	ACACB
chr12	109448654	109477358	ENSG00000110906	-	KCTD10
chr12	109477401	109536704	ENSG00000151148	+	UBE3B
chr12	109553714	109573579	ENSG00000139428	-	MMAB
chr12	109900273	109983840	ENSG00000139437	+	TCHP
chr12	109929801	109996388	ENSG00000139436	-	GIT2
chr12	110124334	110218792	ENSG00000122970	+	IFT81
chr12	110434822	110450336	ENSG00000111229	-	ARPC3
chr12	110452485	110469267	ENSG00000111231	-	GPN3
chr12	110491082	110502110	ENSG00000111237	-	VPS29
chr12	110614026	110663430	ENSG00000204852	+	TCTN1
chr12	111034164	111350553	ENSG00000111249	+	CUX2
chr12	111443484	111599675	ENSG00000204842	-	ATXN2
chr12	111842227	111902221	ENSG00000089022	+	MAPKAPK5
chr12	112026688	112108795	ENSG00000111300	-	NAA25
chr12	112160187	112382438	ENSG00000173064	-	HECTD4
chr12	112405188	112418837	ENSG00000089009	-	RPL6
chr12	112418350	112509917	ENSG00000179295	+	PTPN11
chr12	112570379	112898880	ENSG00000089169	+	RPH3A
chr12	112905855	112933218	ENSG00000089127	+	OAS1
chr12	113056708	113098027	ENSG00000135144	+	DTX1
chr12	113098818	113136238	ENSG00000111344	-	RASAL1
chr12	113195440	113221093	ENSG00000166578	-	IQCD
chr12	113221049	113298584	ENSG00000186815	+	TPCN1
chr12	113298758	113359492	ENSG00000089060	-	SLC8B1
chr12	113358565	113391628	ENSG00000151176	+	PLBD2
chr12	113422379	113438275	ENSG00000139410	+	SDSL
chr12	113816737	113966324	ENSG00000122965	-	RBM19
chr12	114670254	114684174	ENSG00000135111	-	TBX3
chr12	115957904	116277692	ENSG00000123066	-	MED13L
chr12	116910949	117031147	ENSG00000174989	+	FBXW8
chr12	117038922	117099478	ENSG00000088992	-	TESC
chr12	117141990	117190470	ENSG00000135108	-	FBXO21
chr12	117208141	117452169	ENSG00000089250	-	NOS1
chr12	117453011	117968989	ENSG00000171435	-	KSR2
chr12	118013587	118033129	ENSG00000111445	+	RFC5
chr12	118063592	118136025	ENSG00000176834	-	VSIG10
chr12	118149800	118372906	ENSG00000135090	-	TAOK3
chr12	119685790	119877319	ENSG00000122966	-	CIT
chr12	119989868	120094493	ENSG00000135127	+	BICDL1
chr12	120095098	120117501	ENSG00000111737	-	RAB35
chr12	120127201	120194714	ENSG00000089154	-	GCN1
chr12	120210438	120265770	ENSG00000089159	-	PXN
chr12	120469849	120498492	ENSG00000088986	+	DYNLL1
chr12	121209860	121234105	ENSG00000135124	+	P2RX4
chr12	121429095	121581022	ENSG00000089094	-	KDM2B
chr12	121648741	121672630	ENSG00000139714	-	MORN3
chr12	121712751	121783000	ENSG00000188735	+	TMEM120B
chr12	122078755	122147343	ENSG00000175727	+	MLXIP
chr12	122167737	122203470	ENSG00000158113	+	LRRC43
chr12	122229563	122266493	ENSG00000139719	-	VPS33A
chr12	122503453	122526999	ENSG00000111011	-	RSRC2
chr12	122527245	122626395	ENSG00000184445	+	KNTC1
chr12	122774525	122827527	ENSG00000130783	+	CCDC62
chr12	122835456	122862960	ENSG00000130787	+	HIP1R
chr12	122920950	122981648	ENSG00000150967	-	ABCB9
chr12	122974579	122980042	ENSG00000111325	+	OGFOD2
chr12	122980059	122982912	ENSG00000182196	+	ARL6IP4
chr12	122983479	123150014	ENSG00000090975	-	PITPNM2
chr12	123152319	123244013	ENSG00000051825	-	MPHOSPH9
chr12	123233384	123258078	ENSG00000130921	+	C12orf65
chr12	123289108	123364846	ENSG00000139697	-	SBNO1
chr12	123383772	123409352	ENSG00000183955	+	KMT5A
chr12	123415038	123436683	ENSG00000150977	-	RILPL2
chr12	123602098	123620942	ENSG00000111364	+	DDX55
chr12	123620405	123633765	ENSG00000111361	-	EIF2B1
chr12	123633738	123662603	ENSG00000111358	+	GTF2H3
chr12	123671109	123708398	ENSG00000168778	+	TCTN2
chr12	123712352	123761754	ENSG00000185344	+	ATP6V0A2
chr12	123918659	123972830	ENSG00000119242	-	CCDC92
chr12	124324414	124567463	ENSG00000196498	-	NCOR2
chr12	124776855	124882667	ENSG00000073060	-	SCARB1
chr12	124911603	124917367	ENSG00000150991	-	UBC
chr12	124946825	124989130	ENSG00000150990	-	DHX37
chr12	124993644	125031230	ENSG00000184992	+	BRI3BP
chr12	125186835	125662376	ENSG00000139364	+	TMEM132B
chr12	128793193	128823957	ENSG00000139370	-	SLC15A4
chr12	128853426	128984967	ENSG00000151948	+	GLT1D1
chr12	129071724	129904024	ENSG00000151952	-	TMEM132D
chr12	130396136	130716280	ENSG00000060709	-	RIMBP2
chr12	130953906	131141468	ENSG00000111452	+	ADGRD1
chr12	131711089	131799737	ENSG00000061936	+	SFSWAP
chr12	131894621	131923149	ENSG00000177169	+	ULK1
chr12	132144456	132152467	ENSG00000184967	+	NOC4L
chr12	132489550	132585187	ENSG00000112787	+	FBRSL1
chr12	132623761	132687375	ENSG00000177084	-	POLE
chr12	132710818	132722733	ENSG00000247077	+	PGAM5
chr12	132725502	132761831	ENSG00000176915	-	ANKLE2
chr12	132768913	132829077	ENSG00000090615	-	GOLGA3
chr12	132832355	132956303	ENSG00000072609	-	CHFR
chr12	133130983	133202368	ENSG00000256825	+	AC026786.1
chr12	133181408	133214831	ENSG00000090612	+	ZNF268
chr13	19633658	19673440	ENSG00000196199	+	MPHOSPH8
chr13	19823481	19863648	ENSG00000132950	-	ZMYM5
chr13	20403665	20525872	ENSG00000165475	-	CRYL1
chr13	20777328	20903047	ENSG00000132953	-	XPO4
chr13	21153594	21176551	ENSG00000165480	-	SKA3
chr13	23328825	23433739	ENSG00000151835	-	SACS
chr13	23730188	23889399	ENSG00000027001	-	MIPEP
chr13	23891098	23897501	ENSG00000205863	-	C1QTNF9B
chr13	24420930	24512777	ENSG00000102699	-	PARP4
chr13	24764168	24879920	ENSG00000132972	+	RNF17
chr13	25246221	25287487	ENSG00000139505	-	MTMR6
chr13	25301555	25349799	ENSG00000139496	+	NUP58
chr13	25371973	26025850	ENSG00000132932	+	ATP8A2
chr13	26044596	26052015	ENSG00000180730	-	SHISA2
chr13	26557682	26688947	ENSG00000132970	+	WASF3
chr13	26755199	26760785	ENSG00000132975	-	GPR12
chr13	27066155	27171810	ENSG00000152484	-	USP12
chr13	27251308	27256690	ENSG00000122026	+	RPL21
chr13	27270829	27275191	ENSG00000122035	+	RASL11A
chr13	27424618	27435822	ENSG00000122034	+	GTF3A
chr13	27435642	27450590	ENSG00000122033	-	MTIF3
chr13	28003273	28100591	ENSG00000122025	-	FLT3
chr13	28300345	28495144	ENSG00000102755	-	FLT1
chr13	28820338	29505946	ENSG00000132938	+	MTUS2
chr13	30202629	30307550	ENSG00000102781	-	KATNAL1
chr13	30932655	30975499	ENSG00000175664	+	TEX26
chr13	31199974	31332275	ENSG00000187676	+	B3GLCT
chr13	31846712	32299124	ENSG00000073910	+	FRY
chr13	32400722	32428310	ENSG00000139597	-	N4BP2L1
chr13	32586451	32778018	ENSG00000083642	+	PDS5B
chr13	33103136	33350629	ENSG00000133121	-	STARD13
chr13	33818068	33966557	ENSG00000133119	+	RFC3
chr13	36168216	36214587	ENSG00000120669	-	SOHLH2
chr13	36168793	36297841	ENSG00000250709	-	CCDC169-SOHLH2
chr13	36222007	36297839	ENSG00000242715	-	CCDC169
chr13	36301637	36370179	ENSG00000133104	-	SPART
chr13	36844830	36920764	ENSG00000120693	-	SMAD9
chr13	36949737	37000762	ENSG00000120697	-	ALG5
chr13	38349850	38363618	ENSG00000120686	+	UFM1
chr13	39209115	39603527	ENSG00000183722	-	LHFPL6
chr13	39655626	39791664	ENSG00000133103	+	COG6
chr13	41216368	41263576	ENSG00000120662	-	MTRF1
chr13	41457549	41470870	ENSG00000102760	+	RGCC
chr13	41566834	41961119	ENSG00000102763	-	VWA8
chr13	42040035	42256577	ENSG00000102780	+	DGKH
chr13	42272151	42323260	ENSG00000023516	+	AKAP11
chr13	42886387	42992240	ENSG00000133106	-	EPSTI1
chr13	43213517	43786907	ENSG00000120658	-	ENOX1
chr13	44373664	44397713	ENSG00000151778	+	SERP2
chr13	44939248	44989470	ENSG00000083635	-	NUFIP1
chr13	45120509	45284892	ENSG00000188342	+	GTF2F2
chr13	45777241	45851752	ENSG00000215475	-	SIAH3
chr13	46125919	46211870	ENSG00000136167	-	LCP1
chr13	46211939	46277365	ENSG00000173988	+	LRRC63
chr13	46771255	46797419	ENSG00000139684	-	ESD
chr13	46831545	46897075	ENSG00000102468	-	HTR2A
chr13	48232611	48270356	ENSG00000136156	+	ITM2B
chr13	48975911	49209778	ENSG00000102531	+	FNDC3A
chr13	49247924	49293484	ENSG00000102543	+	CDADC1
chr13	49308649	49444063	ENSG00000102547	-	CAB39L
chr13	49444373	49495002	ENSG00000136169	+	SETDB2
chr13	49531945	49585557	ENSG00000136144	-	RCBTB1
chr13	49660673	49691485	ENSG00000123179	-	EBPL
chr13	50519363	50843938	ENSG00000186047	-	DLEU7
chr13	50909746	51024119	ENSG00000136104	+	RNASEH2B
chr13	51584454	51767708	ENSG00000139668	+	WDFY2
chr13	51763950	51845158	ENSG00000285444	-	AL162377.3
chr13	51767992	51804161	ENSG00000102796	-	DHRS12
chr13	51813346	51845176	ENSG00000281106	-	TMEM272
chr13	52132638	52159860	ENSG00000136098	-	NEK3
chr13	52377166	52416372	ENSG00000136114	-	THSD1
chr13	52455428	52476627	ENSG00000136108	+	CKAP2
chr13	59665582	60163927	ENSG00000139734	-	DIAPH3
chr13	60396456	60573877	ENSG00000083544	+	TDRD3
chr13	69700593	70108492	ENSG00000150361	-	KLHL1
